ID,台語羅馬字2,華語對譯,台語漢字,台語羅馬字,英文,freq,pos_h,,
26302,khi2-he3,;卸貨;,起貨,khi2-hoe3,,814,VA,,
26303,,;翻臉;,起花面,khi2-hoe-bin7,,1774,VH,,
26304,,;刮風;起風;颳風;,起風,khi2-hong,,1828,VA,,
26306,,;起風浪;,起風湧,khi2-hong-eng2,,2015,,,
26307,,;颳颱風;,起風颱,khi2-hong-thai,,1788,,,
26308,,;起飛;,起飛,khi2-hui,,1152,VA,,
26309,,;牙粉;,齒粉,khi2-hun2,,512,Na,,
26310,,;起意;,起意,khi2-i3,,916,VF,,
26311,,;紀要;,紀要,khi2-iau3,,3372,Na,,
26313,,;引起;根由;起因;肇因;誘因;緣起;,起因,khi2-in,,1495,Na;VK;VJ,,
26315,,;藥物過敏;,起藥蛆,khi2-ioh8-chhi,,1369,,,
26316,,;藥中毒;藥物中毒;,起藥毒,khi2-ioh8-tok8,,1511,,,
26317,,;起用;,起用,khi2-iong7,,1822,VC,,
26318,,;牙床;,齒仁,khi2-jin5,,622,Na,,
26321,,;起解;,起解,khi2-kai2,,920,VH,,
26322,,;寒氣逼人;,起加陰,khi2-ka-iam,,2490,,,
26323,,;不敢當;豈敢;,豈敢,khi2-kam2,,2225,VL;VH,,
26324,,;發酵;,起酵,khi2-kaN3,,647,VH,,
26325,,;常規;規矩;,紀綱,khi2-kang,,684,Na;VH,,
26326,,;動工;開工;,起工,khi2-kang,,1272,VA;VH,,
26327,khi2-kau2-lu,;耍賴;,起狗株,khi2-kau2-tu,,1339,VA,,
26328,,;海嘯;,起蛟龍,khi2-kau-leng5,,1558,Na,,
26329,,;交惡;無理取鬧;鬧情緒;鬧彆扭;,起交拼,khi2-kau-peN,,2032,VA;VH,,
26330,,;成家立業;起家;興家立業;,起家,khi2-ke,,2248,VA,,
26331,,;加碼;抬價;漲價;,起價,khi2-ke3,,944,VA;VH,,
26332,,;起初;,起經,khi2-keng,,1045,Dd,,
26333,,;動腳;拔腿;,起腳,khi2-kha,,1614,VA,,
26334,,;牙齦;齒根;齒齦;牙根;,齒腳,khi2-kha,,1135,Nc;Na,,
26337,,;發狂;,起歁,khi2-kham2,,718,VH,,
26339,,;生事;挑釁;,起空,khi2-khang,,1248,VA;VB,,
26340,,;惹事生非;,起空起榫,khi2-khang-khi2-sng2,,1324,VA,,
26341,,;無事生非;,起空榫,khi2-khang-sun2,,1686,VA,,
26342,,;動腳踢;,起腳踢,khi2-kha-that,,1645,,,
26343,,;急起直追;,起腳直緝,khi2-kha-tit8-chip,,1901,VA,,
26344,,;帶頭唱;開場;,起曲頭,khi2-khek-thau5,,2578,VA,,
26345,,;蓋起;築起;,起起來,khi2--khi2-lai5,,2109,VR,,
26346,khi2-khu3,;上去;以上;以前;,起去,khi2-khi3,,3400,VA;Nh;Nd;Ng,,
26347,khi2--khu3,;上去;,起去,khi2--khi3,,2846,VA;Ng,,
26351,,;牙科;,齒科,khi2-kho,,583,Nc,,
26352,,;好轉;走運;起色;起勁;得勢;景氣好轉;,起氣,khi2-khui3,,2710,VH,,
26353,,;起乩;,起乩,khi2-ki,,890,,,
26354,,;崛起;創始;,起基,khi2-ki,,948,VC;VH,,
26355,,;上坡;,起崎,khi2-kia7,,1091,VA;Nc,,
26356,,;起見;,起見,khi2-kian3,,999,Cb,,
26357,,;出發;起程;啟程;開拔;,起行,khi2-kiaN5,,1990,VA,,
26358,,;始祖;開山祖師;,起基祖,khi2-ki-chou2,,1258,Na,,
26359,,;起更;,起更,khi2-kiN,,1259,VH,,
26360,khi2-kun,;牙根;,齒根,khi2-kin,,868,Nc,,
26361,,;搬救兵;,起救兵,khi2-kiu3-peng,,929,,,
26362,,;牙膏;,齒膏,khi2-ko,,726,Na,,
26364,,;耍賴;,起翱,khi2-ko5,,773,VA,,
26365,,;起靈;,起棺,khi2-koan,,845,,,
26366,,;抓狂;發狂;發瘋;歇斯底里;,起狂,khi2-kong5,,1309,VH,,
26367,,;上戲;揭開序幕;開場;開鑼;,起鼓,khi2-kou2,,1598,VA;VH,,
26368,,;犯病;,起舊症,khi2-ku7-cheng3,,1048,VH,,
26369,,;掄拳;,起拳,khi2-kun5,,647,,,
26370,,;牙包;,齒蟧蜈,khi2-la5-gia5,,650,,,
26371,,;上來;起來;,起來,khi2-lai5,,3226,VA;Di,,
26372,,;動員人馬;,起人,khi2-lang5,,3252,,,
26373,,;起因;,起理,khi2-li2,,1041,Na,,
26374,,;牙床;齒齦;,齒仁,khi2-lin5,,663,Na,,
26375,,;起立;,起立,khi2-lip8,,856,VA,,
26376,,;上下;升降;昇降;起伏;起落;,起落,khi2-loh8,,2314,VA;Nc;Na;VC;Ng,,
26377,,;上下船;,起落船,khi2-loh8-chun5,,2202,,,
26378,khi2-loh8-he3,;上下貨;裝卸貨;,起落貨,khi2-loh8-hoe3,,2245,,,
26379,,;起落;,起落,khi2-lok8,,1951,Na,,
26381,,;牛性子發作;惱羞成怒;,起癗,khi2-lui,,1310,VH,,
26382,,;發標;,起癗堆,khi2-lui-tui,,841,,,
26383,,;牙輪;齒輪;,齒輪,khi2-lun5,,611,Na,,
26384,khi2-be2,;起算;起碼;算起;,起碼,khi2-ma2,,1265,Da,,
26385,,;毛骨悚然;,起毛管,khi2-mng5-kng2,,1046,VH,,
26386,,;心情;心境;情緒;,起毛,khi2-mou,,1237,Na,,
26387,,;發瘋;,起魔,khi2-mou5,,813,VH,,
26388,,;色迷心竅;抓狂;走火入魔;發瘋;歇斯底里;,起魔公,khi2-mou5-kong,,2500,VH,,
26389,,;打啞謎;開場白;,起攔頭,khi2-noa5-thau5,,2067,Na,,
26390,khi2-oe7-chhiN,;口角;爭執;鬥嘴;,起話星,khi2-oe7-chheN,,1667,VA;Na,,
26391,,;抗辯;,起話抵,khi2-oe7-tu2,,1264,VA,,
26392,,;生氣;盛怒;發飆;暴怒;,起惡,khi2-ok,,1296,VH,,
26393,,;氣憤;,起惡面,khi2-ok-bin7,,1061,VH,,
26394,khi2-ou-chhiN,;瘀青;,起烏青,khi2-ou-chheN,,1501,,,
26395,,;牙包;齦瘡;,齒包,khi2-pau,,606,,,
26396,khi2-piN7,;發病;,起病,khi2-peN7,,791,VH,,
26397,,;發兵;稱兵;興兵;興師;,起兵,khi2-peng,,929,VA,,
26398,,;找碴;挑毛病;誣指;翻把;,起反,khi2-peng2,,2149,VA,,
26400,,;生氣;,起歹,khi2-phaiN2,,1233,VH,,
26401,,;生氣;抹下臉來;翻臉;,起歹面,khi2-phaiN2-bin7,,2601,VH,,
26402,,;揚帆;,起篷,khi2-phang5,,702,VA,,
26403,,;牙縫;,齒縫,khi2-phang7,,622,Nc,,
26404,,;起泡;,起泡,khi2-phau3,,737,VH,,
26405,,;牛性子發作;,起癖,khi2-phiah,,1103,,,
26406,,;起泡;,起波,khi2-pho,,813,VH,,
26407,,;冒泡;,起泡,khi2-pho,,694,VH,,
26408,,;牙包;,齒坡,khi2-pho,,525,,,
26409,khi2-phe5,;剝皮;,起皮,khi2-phoe5,,748,VB,,
26410,,;死皮賴臉;耍賴;賴皮;翻臉;,起呸面,khi2-phui3-bin7,,1463,VA;VH,,
26411,,;狂飆;,起飆,khi2-pio,,588,VA,,
26412,,;著筆;,起筆,khi2-pit,,1060,,,
26413,,;大發脾氣;發飆;,起叛,khi2-poan7,,1270,,,
26414,khi2-pe,;起飛;,起飛,khi2-poe,,1345,VA,,
26415,,;漱口杯;,齒杯仔,khi2-poe-a2,,1429,Na,,
26416,,;起色;起勁;發飆;,起磅,khi2-pong7,,843,VH,,
26417,,;起步;,起步,khi2-pou7,,904,VA,,
26418,,;發狠;橫下心來;,起殺心,khi2-sat-sim,,2395,VH,,
26419,,;發狠;鼓起勇氣;,起殺膽,khi2-sat-taN2,,1210,Dh;VH,,
26421,,;發誓;,起誓,khi2-se3,,933,VE,,
26422,,;起色;,起色,khi2-sek,,1121,VH,,
26423,,;一開始;起先;開始時;,起先,khi2-seng,,3088,Dd,,
26424,,;起火;發脾氣;,起性,khi2-seng3,,1194,VA;VH,,
26425,khi2-seng3-toe7,;牛性子發作;動怒;發火;發怒;發狠;發脾氣;,起性地,khi2-seng3-te7,,2327,VA;VH,,
26426,khi2-se3,;起色;引起;發作;,起勢,khi2-si3,,1472,VJ;VH,,
26428,,;發狂;發神經;發情;發瘋;,起痟,khi2-siau2,,1224,VH,,
26429,,;發瘋;,起痟狂,khi2-siau2-kong5,,1082,VH,,
26430,,;上路;出發;起身;起程;動身;發育良好;,起身,khi2-sin,,2793,VA,,
26431,,;發神經;,起神經,khi2-sin5-keng,,1384,VH,,
26432,,;牙垢;,齒瘍,khi2-siong5,,569,Na,,
26433,khi2-siong5,;牙垢;,齒瘍,khi2-siuN5,,628,Na,,
26434,,;上山;上岸;崛起;登陸;,起山,khi2-soaN,,1687,VA;VC;VH,,
26435,,;起訴;,起訴,khi2-sou3,,763,VC,,
26436,,;生事;挑釁;惹事;惹事端;肇事;,起事,khi2-su7,,1725,VA;VB,,
26437,,;挑釁;,起事端,khi2-su7-toan,,1330,VB,,
26438,,;牙垢;,齒滓,khi2-tai2,,471,Na,,
26439,,;起乩;,起童,khi2-tang5,,802,,,
26440,,;動用;,起動,khi2-tang7,,1381,VC,,
26441,,;出重手;,起重手,khi2-tang7-chhiu2,,1658,,,
26442,,;蠶豆;,齒豆,khi2-tau7,,556,Na,,
26443,khi2-toe2,;起家;基本;發跡;,起底,khi2-te2,,1772,VA;A;VH,,
26444,khi2-theng5,;出發;起程;啟程;,起程,khi2-teng5,,1430,VA,,
26445,,;痰哽於喉;,起痰,khi2-tham5,,670,,,
26446,,;首先;起初;起首;起頭;發端;開始;開端;當初;,起頭,khi2-thau5,,2985,VA;Dd;Na;Nd;Cb;VL;Ng;VH,,
26447,,;歪頭;,敧頭,khi2-thau5,,1217,,,
26448,,;牙籤;,齒托,khi2-thok,,465,Na,,
26449,,;牙籤;,齒拓,khi2-thok,,445,Na,,
26450,,;牙籤;,齒托,khi2-thuh,,518,Na,,
26451,,;引起;起因;肇因;,起致,khi2-ti3,,1050,Na;VK;VJ,,
26452,,;起點;,起點,khi2-tiam2,,1111,Na,,
26453,,;拔錨;起錨;,起碇,khi2-tiaN3,,815,VA,,
26454,,;起錨;,起錠,khi2-tiaN3,,675,VA,,
26455,khi2-tiaN3,;拔錨;,起錠,khi2-tiaN7,,742,,,
26456,,;發抖;顫抖;,起趒,khi2-tio5,,872,VA,,
26457,,;打戰;發抖;,起掉,khi2-tio7,,1365,VA,,
26458,,;起重機;,起重機,khi2-tiong7-ki,,1394,Na,,
26459,,;鼓起勇氣;,起大膽,khi2-toa7-taN2,,2313,Dh,,
26460,,;肇因;,起端,khi2-toan,,621,VK,,
26461,,;起動;,起動,khi2-tong7,,1019,VA,,
26462,,;動輒;,起動著,khi2-tong7-tioh8,,2082,Dd,,
26463,,;中飽私囊;借名斂財;斂財;,起肚亭,khi2-tou7-teng5,,1521,VA;VH,,
26464,,;不寒而慄;打冷顫;打寒噤;發冷;,起畏寒,khi2-ui3-koaN5,,2937,VH,,
26465,,;轉運;,起運,khi2-un7,,953,VC,,
26466,khu3,;去;掉;,去,khi3,,2230,Db;VA;VC;Tc;VJ;VH,,
26467,,;生氣;氣;,氣,khi3,,1015,Na;VK;VH,,
26468,,;棄;,棄,khi3,,419,VC,,
26469,,;器;,器,khi3,,400,b,,
26470,khu3--ah,;完蛋;,去啊,khi3--ah,,2273,VH,,
26471,,;氣壓;,氣壓,khi3-ap,,781,Na,,
26472,khu3--be7,;去了沒;,去未,khi3--be7,,3344,,,
26474,,;口味;味道;氣味;,氣味,khi3-bi7,,938,Na,,
26475,,;企望;,企望,khi3-bong7,,641,VK,,
26476,,;器材;,器材,khi3-chai5,,429,Na,,
26477,,;氣沖沖;,氣猜猜,khi3-chhai-chhai,,624,VH,,
26478,,;汽車;轎車;,汽車,khi3-chhia,,1035,Na,,
26479,,;忿忿不平;怒氣沖沖;悻悻然;憤恨不平;,氣掇掇,khi3-chhoah-chhoah,,2030,VH,,
26480,,;氣喘;,氣喘,khi3-chhoan2,,736,Na,,
26481,khu3-chit,;去職;,去職,khi3-chit,,2394,VA,,
26482,,;氣質;,氣質,khi3-chit,,1085,Na,,
26483,khu3-chiu7,;去就;,去就,khi3-chiu7,,4728,Na,,
26484,khi3-chhoah-chhoah,;氣沖沖;,氣掇掇,khi3-choah-choah,,834,VH,,
26485,,;氣絕;,氣絕,khi3-choat8,,592,VH,,
26486,,;棄絕;,棄絕,khi3-choat8,,445,VC,,
26487,,;汽水;,汽水,khi3-chui2,,1208,Na,,
26488,,;汽水;蒸餾水;,氣水,khi3-chui2,,1305,Na,,
26489,,;汽船;,汽船,khi3-chun5,,554,Na,,
26490,,;棄嬰;,棄嬰,khi3-eng,,611,Na,,
26491,,;氣逆;,氣逆,khi3-gek8,,588,,,
26492,,;企業;,企業,khi3-giap8,,487,Na,,
26493,,;企業化;,企業化,khi3-giap8-hoa3,,675,VH,,
26494,,;企業家;,企業家,khi3-giap8-ka,,2324,Na,,
26495,,;企鵝;,企鵝,khi3-go5,,924,Na,,
26496,,;器械;,器械,khi3-hai5,,402,Na,,
26497,khu3-ham5,;去函;,去函,khi3-ham5,,1941,VC,,
26498,khu3-hau3-kou,;不情願的吃;,去孝孤,khi3-hau3-kou,,4826,,,
26499,,;氣候;,氣候,khi3-hau7,,662,Na,,
26500,,;企劃;,企劃,khi3-hek8,,668,Na;VC,,
26501,,;嫌棄;,棄嫌,khi3-hiam5,,511,VJ,,
26502,,;精力;,氣血,khi3-hiat,,698,Na,,
26503,khu3-hiong3,;去向;,去向,khi3-hiong3,,2278,Na,,
26504,khu3-hng7-hng7,;遠去;,去遠遠,khi3-hng7-hng7,,2150,VA,,
26505,khu3-hoan-peng5,;出洋;,去番旁,khi3-hoan-peng5,,1854,VA,,
26506,khu3-he2,;去火;降火;降火氣;消火氣;,去火,khi3-hoe2,,2334,VH,,
26507,,;廢棄;,棄廢,khi3-hoe3,,507,VC,,
26508,,;氣氛;,氣氛,khi3-hun,,740,Na,,
26509,,;氣忿;,氣忿,khi3-hun2,,589,VH,,
26510,,;氣憤;,氣憤,khi3-hun3,,578,VH,,
26511,,;氣焰;,氣焰,khi3-iam7,,570,Na,,
26512,,;汽油;煤油;,汽油,khi3-iu5,,571,Na,,
26513,,;汽油彈;,汽油彈,khi3-iu5-tan5,,841,Na,,
26514,,;汽油彈;,汽油彈,khi3-iu5-toaN5,,735,Na,,
26515,khu3-jim7,;去任;,去任,khi3-jim7,,1986,,,
26516,,;氣概;,氣概,khi3-khai3,,554,Na,,
26517,,;氣孔;,氣孔,khi3-khong2,,627,Na,,
26518,,;氣惱;悲憤;,氣苦,khi3-khou2,,898,VH,,
26519,,;器具;,器具,khi3-khu7,,454,Na,,
26520,,;氣結;,氣結,khi3-kiat,,823,VH,,
26521,,;氣急敗壞;,氣急敗壞,khi3-kip-pai7-hai7,,1272,VH,,
26522,,;汽球;,汽球,khi3-kiu5,,462,Na,,
26523,,;氣球;,氣球,khi3-kiu5,,714,Na,,
26524,,;汽缸;,汽缸,khi3-kng,,407,Na,,
26525,,;氣管;,氣管,khi3-kng2,,767,Na,,
26526,,;氣管炎;,氣管炎,khi3-kng2-iam7,,840,Na,,
26527,,;棄官;,棄官,khi3-koan,,645,VA,,
26528,,;棄官;,棄官,khi3-koaN,,616,VA,,
26529,,;器官;,器官,khi3-koan,,650,Na,,
26530,,;棄權;,棄權,khi3-koan5,,566,VA,,
26531,,;惱恨;,氣怪,khi3-koe3,,2822,VI,,
26532,,;氣功;,氣功,khi3-kong,,875,Na,,
26533,khui3-lat8,;勁道;氣力;,氣力,khi3-lek8,,1190,Na,,
26534,khu3-liau2-liau2,;完蛋;,去了了,khi3-liau2-liau2,,2060,VH,,
26535,khu3-liu5,;去留;,去留,khi3-liu5,,2113,Na,,
26536,,;氣流;,氣流,khi3-liu5,,790,Na,,
26537,,;氣囊;,氣囊,khi3-long5,,731,Na,,
26538,khu3-lou2,;完蛋;,去魯,khi3-lou2,,1488,VH,,
26540,khu3-lou7,;去路;,去路,khi3-lou7,,2461,Na,,
26541,,;脈博;,氣脈,khi3-meh8,,558,,,
26542,,;氣門;,氣門,khi3-mng5,,953,Na,,
26543,,;企劃廳;,企劃廳,khi3-oe7-thiaN,,671,Nc,,
26544,,;氣派;,氣派,khi3-phai3,,638,VH,,
26545,,;氣泡;,氣泡,khi3-phau3,,568,Na,,
26546,,;氣魄;,氣魄,khi3-phek,,656,Na,,
26547,,;怒沖沖;,氣勃勃,khi3-phut8-phut8,,536,VH,,
26548,,;怒氣沖沖;氣沖沖;氣憤;氣憤難當;義憤填膺;,氣怫怫,khi3-phut-phut,,1075,VH,,
26550,,;氣得半死;,氣半死,khi3-poaN3-si2,,1605,,,
26551,,;氣沖沖;,氣勃勃,khi3-put8-put8,,563,VH,,
26553,khu3-se3,;去世;,去世,khi3-se3,,2202,VH,,
26554,,;氣色;,氣色,khi3-sek,,931,Na,,
26555,khu3-si2,;滾蛋;,去死,khi3-si2,,1620,VA,,
26556,,;氣死;,氣死,khi3-si2,,1016,VR,,
26557,,;氣死人;,氣死人,khi3-si2-lang5,,3705,VH,,
26558,khi3-se3,;氣勢;,氣勢,khi3-si3,,1019,Na,,
26559,,;氣象;,氣象,khi3-siong7,,887,Na,,
26560,,;氣象局;,氣象局,Khi3-siong7-kiok8,,960,Nc,,
26561,,;氣筒;,氣筒,khi3-tang5,,633,Na,,
26562,khu3-tham5,;化痰;去痰;,去痰,khi3-tham5,,1937,,,
26563,,;氣窗;,氣窗,khi3-thang,,823,Na,,
26564,,;氣體;,氣體,khi3-the2,,661,Na,,
26565,,;汽艇;,汽艇,khi3-theng2,,346,Na,,
26566,,;一肚子氣;氣結;,氣痛忍,khi3-thiong3-lun2,,2011,Na;VH,,
26567,,;生氣;,氣暢忍,khi3-thiong3-lun2,,1010,VH,,
26568,,;氣團;,氣團,khi3-thoan5,,610,Na,,
26569,,;虛脫;,氣脫,khi3-thoat,,609,VH,,
26570,khu3-tu5,;去除;袪除;,去除,khi3-ti5,,2266,VC,,
26571,,;氣墊;,氣墊,khi3-tiam7,,674,Na,,
26572,khu3-tiau7,;去掉;,去掉,khi3-tiau7,,2101,VC,,
26573,,;器重;,器重,khi3-tiong7,,687,VJ,,
26574,khu3-to2,;往還;,去倒,khi3-to2,,2266,VC,,
26575,khu3-to3,;反而;往返;,去倒,khi3-to3,,2007,VC;Cb,,
26576,khu3-to3-hai7,;反而糟糕;,去倒害,khi3-to3-hai7,,2134,,,
26577,khu3-to3-ho2,;反而好;,去倒好,khi3-to3-ho2,,3758,,,
26578,khu3-to3-liau2,;偷雞不著蝕把米;得不償失;,去倒了,khi3-to3-liau2,,4707,VH,,
26579,khu3-to3-si2,;反而糟糕;,去倒死,khi3-to3-si2,,2326,,,
26580,,;氣沖沖;氣呼呼;氣鼓鼓;,氣大大,khi3-toa7-toa7,,2039,VH,,
26581,,;發怒;,氣奪奪,khi3-toah8-toah8,,687,VH,,
26582,,;悻悻;,氣掇掇,khi3-toah-toah,,549,VH,,
26583,,;企圖;,企圖,khi3-tou5,,517,VF;Na,,
26584,,;氣溫;,氣溫,khi3-un,,713,Na,,
26585,,;運氣;,氣運,khi3-un7,,632,Na,,
26587,,;疤痕;胎記;,蜞,khi5,,338,Na,,
26588,,;騎縫線;,騎縫縒,khi5-hong5-choah8,,1076,,,
26589,,;歧視;看不起;,歧視,khi5-si7,,2521,VJ,,
26590,,;騎士;,騎士,khi5-su7,,863,Na,,
26591,,;忌;忌諱;顧忌;,忌,khi7,,309,VE;VL;VJ,,
26592,,;柿;,柿,khi7,,231,b,,
26593,,;柿子;,柿仔,khi7-a2,,1091,Na,,
26594,,;柿餅;,柿仔干,khi7-a2-koaN,,1114,Na,,
26595,,;認床;,忌床,khi7-chhng5,,435,,,
26598,,;忌食;,忌食,khi7-chiah8,,1154,,,
26600,,;柿餅;,柿粿,khi7-ke2,,1165,Na,,
26601,,;避諱;,忌克,khi7-khek,,364,VK,,
26602,,;忌諱;禁忌;避諱;,忌剋,khi7-khek,,400,Na;VK;VE,,
26603,khi7-ke2,;柿餅;,柿果,khi7-koe2,,2052,Na,,
26604,,;柿餅;,柿粿,khi7-koe2,,1210,Na,,
26605,,;宜梧;裡白巴豆;,柿糊,khi7-kou5,,698,,,
26606,,;認床;,忌舖,khi7-phou,,404,,,
26607,,;柿餅;,柿餅,khi7-piaN2,,309,Na,,
26608,khi7-song,;柿霜;,柿霜,khi7-sng,,429,Na,,
26609,khi7-song-hun2,;柿霜;,柿霜粉,khi7-sng-hun2,,541,Na,,
26610,,;瓜皮帽;,柿蒂帽,khi7-ti3-bo7,,738,Na,,
26612,,;刁難;找麻煩;為難;,迦,khia,,1124,VC;VH,,
26613,,;騎;,騎,khia5,,304,VC,,
26614,,;騎馬;,騎馬,khia5-be2,,1709,,,
26617,,;騎車;,騎車,khia5-chhia,,845,VA,,
26618,,;騎乘;,騎乘,khia5-seng5,,489,VC,,
26619,khia5-thi7-koe,;騎坐;騎肩膀;,騎雉雞,khia5-thi7-ke,,1134,,,
26621,,;門神;衛兵;,徛尪,khia7-ang,,679,Na,,
26622,,;豎眉;,徛眉,khia7-bai5,,461,,,
26623,khia7-be2-se3,;半蹲;蹲馬步;,徛馬勢,khia7-be2-si3,,2249,VA,,
26625,,;顴骨;,徛面骨,khia7-bin7-kut,,717,Na,,
26627,,;站穩;,徛在,khia7-chai7,,2383,VR,,
26628,khia7-chiN3-ong5,;好辯;強辯;槓子頭;,徛諍王,khia7-cheN3-ong5,,1657,VE;VH,,
26630,,;做壁上觀;袖手旁觀;置身事外;隔岸觀火;靜觀其變;,徛深水,khia7-chhim-chui2,,2968,VA,,
26632,,;秋雨;,徛秋,khia7-chhiu,,610,b,,
26634,,;住家;居住;,徛厝,khia7-chhu3,,1594,VA;Na,,
26636,,;直立;站直;,徛正,khia7-chiaN3,,922,VR;VA,,
26638,,;站住腳;,徛會稠,khia7-e7-tiau5,,2534,,,
26639,,;企鵝;,徛鵝,khia7-go5,,746,Na,,
26640,,;守喪;居喪;,徛孝,khia7-ha3,,427,VB;VH,,
26641,,;綁腿;,徛烘,khia7-hang,,404,Na,,
26642,,;立方;,徛方,khia7-hong,,1023,A,,
26643,,;把風;,徛風,khia7-hong,,1854,VA,,
26647,,;開戶;,徛戶頭,khia7-hou7-thau5,,1518,VA,,
26648,,;持分;,徛分,khia7-hun,,799,VI,,
26649,,;立人旁;,徛人爿,khia7-jin5-peng5,,2714,,,
26651,,;木然而立;呆立;,徛猴,khia7-kau5,,910,,,
26652,,;乾過癮;絕望;過乾癮;,徛猴癮,khia7-kau5-gian3,,1203,VH,,
26654,,;住宅;住所;住家;居住;居家;寓所;,徛家,khia7-ke,,2259,VA;Nc;Na,,
26655,,;住家;,徛家厝,khia7-ke-chhu3,,2350,Na,,
26656,,;良家婦女;,徛家人,khia7-ke-lang5,,3532,Na,,
26657,,;立足;逗留;落腳;,徛腳,khia7-kha,,1425,VA;VC,,
26659,,;立足;居住;相處;耐用;起居;,徛起,khia7-khi2,,2030,VA;Na;VH,,
26660,,;起立;,徛起來,khia7-khi2-lai5,,2090,VA,,
26663,,;站著睡;,徛睏,khia7-khun3,,1092,,,
26664,,;企管;,企管,khia7-koan2,,547,Na,,
26665,,;合股;持股;,徛股,khia7-kou2,,560,Na;VH,,
26669,,;守喪;安靈;設靈;,徛靈,khia7-leng5,,802,VB,,
26670,,;楹聯;,徛聯,khia7-lian5,,400,Na,,
26674,,;搭擂台;,徛擂台,khia7-lui5-tai5,,860,,,
26676,,;具名;署名;落款;,徛名,khia7-mia5,,872,VA;VC,,
26677,,;枯死;枯萎;枯黃;,徛黃,khia7-ng5,,1027,VR;VH,,
26678,,;立領;,徛領,khia7-nia2,,479,,,
26682,khia7-peh8-hu5,;倒立;,徛白魚,khia7-peh8-hi5,,1542,,,
26684,,;站票;,徛票,khia7-phio3,,524,Na,,
26686,,;阻街女郎;,徛壁個,khia7-piah-e5,,1341,,,
26688,,;屏風;圍屏;,徛屏,khia7-pin5,,580,Na,,
26689,khia7-pe-hu5,;倒立;,徛飛魚,khia7-poe-hi5,,1552,,,
26690,,;枯死;,徛死,khia7-si2,,745,VR,,
26691,,;站開;,徛閃,khia7-siam2,,812,VR,,
26692,,;佇立;呆立;原地打轉;發呆;,徛慎,khia7-sim7,,1263,VA;VH,,
26693,,;立心傍;,徛心爿,khia7-sim-peng5,,1331,,,
26694,,;銅像;,徛像,khia7-siong7,,1178,Na,,
26695,,;倒立;倒豎蜻蜓;,徛屍騰,khia7-si-theng5,,1359,,,
26697,,;立泳;踩水;,徛泅,khia7-siu5,,612,,,
26698,khia7-song,;居喪;,徛喪,khia7-sng,,476,VH,,
26700,,;約莫;,徛算,khia7-sng3,,600,Da,,
26701,,;旁觀;匿名;,徛山,khia7-soaN,,807,VE;VH,,
26703,,;落地窗;,徛窗,khia7-thang,,814,Na,,
26705,,;出面;為首;執牛耳;帶頭;,徛頭,khia7-thau5,,2492,VA;VI;Dh,,
26706,,;排名第一;鰲頭獨佔;,徛頭名,khia7-thau5-mia5,,2751,,,
26709,,;站直;,徛騰,khia7-theng5,,662,VR,,
26710,,;鵠立;,徛亭亭,khia7-theng5-theng5,,455,,,
26712,,;野宿;露宿;,徛天路,khia7-thiN-lou7,,1507,VC,,
26716,,;站住腳;,徛稠,khia7-tiau5,,1253,,,
26717,,;豎著;,徛著,khia7-tioh8,,1698,,,
26718,,;中立;,徛中,khia7-tiong,,1235,VH,,
26720,,;直立;垂直;挺立;站直;豎直;,徛直,khia7-tit8,,951,VR;VA;VI;VC,,
26722,,;鵠立;,徛直直,khia7-tit8-tit8,,560,,,
26723,,;倒立;,徛倒騰,khia7-to3-theng5,,1171,,,
26725,,;落腳;,徛帶,khia7-toa3,,1128,VC,,
26726,,;佔大部份;,徛大股,khia7-toa7-kou2,,2489,,,
26727,,;佔大部份;,徛大頭,khia7-toa7-thau5,,2968,,,
26728,,;立地廚;,徛廚,khia7-tu5,,515,,,
26729,,;站穩;,徛穩,khia7-un2,,652,VR,,
26731,,;缺口;,隙,khiah,,260,Na,,
26732,,;單號;,奇號,khia-ho7,,800,,,
26734,,;劇;,劇,khiak8,,113,b,,
26735,,;敲腦袋;,戛頭殼,khiak8-thau5-khak,,1051,,,
26737,,;刁難;吹毛求疵;找麻煩;找碴;挑毛病;,迦空,khia-khang,,1493,VA;VC,,
26738,,;謙;,謙,khiam,,83,b,,
26739,,;歉意;,歉意,khiam2-i3,,381,Na,,
26741,,;欠;缺;缺少;,欠,khiam3,,400,VD;VJ,,
26742,,;欠安;微恙;違和;,欠安,khiam3-an,,1727,VH,,
26743,,;欠債;負債;,欠債,khiam3-che3,,340,VH,,
26744,,;缺錢;,欠錢,khiam3-chiN5,,558,,,
26745,,;缺一人;,欠一腳,khiam3-chit8-kha,,5200,,,
26746,,;低聲下氣;,欠一跪,khiam3-chit8-kui7,,3089,VI,,
26747,,;缺水份;,缺水份,khiam3-chiu2-hun,,1278,,,
26748,,;債務人;,欠主,khiam3-chu2,,1173,Na,,
26749,,;缺水;,欠水,khiam3-chui2,,969,,,
26750,,;缺少;需要;,欠用,khiam3-eng7,,2999,Na;VK;VJ,,
26751,,;貧血;鬧血荒;,欠血,khiam3-hiat,,399,VH,,
26752,khiam3-huih,;貧血;血虧;,欠血,khiam3-hoeh,,475,VH,,
26753,,;缺雨;,欠雨,khiam3-hou7,,928,,,
26754,,;陰莖;,欠陰,khiam3-im,,406,Na,,
26755,,;欠用;,欠用,khiam3-iong7,,1313,,,
26756,,;白走;,欠腳債,khiam3-kha-che3,,1404,,,
